Symbol,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,index,sector,sector_risk_trend_factor,index,Sector
OFG,25.520000457763672,30.93000030517578,30.93000030517578,-1.7835293938131893,4.25,1.3400767023667655,VFH,SLY,-5.109939700201536,SP600,Financial Services
GPC,135.92999267578125,142.97000122070312,142.97000122070312,-1.7896661339230309,16.449996948242188,1.1513619168120097,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
RGA,127.22000122070312,127.22000122070312,127.22000122070312,-1.8110716046767246,22.76000213623047,0.6763216994615702,VFH,MDYG,-5.109939700201536,SP400,Financial Services
DY,101.16000366210938,105.27999877929688,105.27999877929688,-1.812625833611728,24.87000274658203,0.741008238814919,VIS,MDYG,-4.796058856279677,SP400,Industrials
IRT,18.829999923706055,28.420000076293945,28.420000076293945,-1.8175935526183975,7.729999542236328,2.0889363048424734,VNQ,MDYG,-3.1219821557705014,SP400,Real Estate
CB,179.00999450683594,218.99000549316406,218.99000549316406,-1.8181137579220636,26.720001220703125,1.1387558256911534,VFH,SPY,-5.109939700201536,SP500,Financial Services
TGNA,21.520000457763672,23.040000915527344,23.040000915527344,-1.8223956591987958,2.5900001525878906,0.7531435040246545,VOX,MDYG,-9.214648609430018,SP400,Communication Services
DRE,49.720001220703125,66.22000122070312,66.22000122070312,-1.8242332231817135,13.370002746582031,2.005008042240645,VNQ,SPY,-3.1219821557705014,SP500,Real Estate
FTNT,242.9199981689453,371.7699890136719,371.7699890136719,-1.843335707489338,77.80999755859375,1.0312371422075353,VGT,SPY,-4.675845515129833,SP500,Technology
NWN,56.75,57.630001068115234,57.630001068115234,-1.8465788781170724,9.060001373291016,1.6003372873038797,VPU,SLY,-2.1994881217580775,SP600,Utilities
CTS,39.4900016784668,39.4900016784668,40.029998779296875,-1.8466459099455137,9.389999389648438,1.0861207541249445,VGT,SLY,-4.675845515129833,SP600,Technology
EXEL,23.520000457763672,23.520000457763672,23.520000457763672,-1.850592209325357,6.759998321533203,1.3766919354663578,VHT,MDYG,-3.4557028891925015,SP400,Healthcare
UTL,57.9900016784668,57.9900016784668,57.9900016784668,-1.8579549666278983,8.799999237060547,0.9034328720762216,VPU,SLY,-2.1994881217580775,SP600,Utilities
SNPS,300.9100036621094,377.6000061035156,377.6000061035156,-1.8618413386369361,80.27000427246094,1.1240970340618577,VGT,SPY,-4.675845515129833,SP500,Technology
NXRT,57.060001373291016,92.81999969482422,95.04000091552734,-1.867909678938614,37.54999923706055,1.3025400252244614,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
NBIX,108.0199966430664,108.0199966430664,108.0199966430664,-1.8710083306240157,23.48999786376953,0.9436229018064706,VHT,MDYG,-3.4557028891925015,SP400,Healthcare
MLI,48.060001373291016,63.06999969482422,63.06999969482422,-1.8755108483381349,9.799999237060547,1.0289603849403588,VIS,SLY,-4.796058856279677,SP600,Industrials
AROC,9.90999984741211,9.90999984741211,9.90999984741211,-1.8764938445256145,2.5099997520446777,0.9307431491823,VDE,SLY,0.398770805657576,SP600,Energy
ON,44.59000015258789,71.26000213623047,71.26000213623047,-1.8808662436989796,16.62000274658203,2.061735047153775,VGT,SPY,-4.675845515129833,SP500,Technology
PM,100.94999694824219,112.4800033569336,112.4800033569336,-1.8900381469855436,13.549995422363281,1.2425713929934756,VDC,SPY,-2.069744979067942,SP500,Consumer Defensive
HPQ,36.0,41.470001220703125,41.470001220703125,-1.8950472361212265,8.479999542236328,1.1335082499793323,VGT,SPY,-4.675845515129833,SP500,Technology
NI,26.600000381469727,32.59000015258789,32.59000015258789,-1.898423848868535,5.710000991821289,1.1544975119855108,VPU,SPY,-2.1994881217580775,SP500,Utilities
CHS,6.480000019073486,7.289999961853027,7.289999961853027,-1.9014084270562792,2.129999876022339,1.5980687936325713,VCR,SLY,-4.922557664121128,SP600,Consumer Cyclical
SCSC,34.099998474121094,40.83000183105469,41.0099983215332,-1.9028337064053522,9.879999160766602,1.3946293232724227,VGT,SLY,-4.675845515129833,SP600,Technology
SYY,86.7300033569336,91.52999877929688,91.52999877929688,-1.9096194906676582,15.489997863769531,0.774118258509593,VDC,SPY,-2.069744979067942,SP500,Consumer Defensive
AFG,141.25,152.2899932861328,152.2899932861328,-1.9173028495874298,22.25,0.8522619248926178,VFH,MDYG,-5.109939700201536,SP400,Financial Services
RS,181.2100067138672,204.92999267578125,211.66000366210938,-1.9215381562948857,44.99000549316406,1.2387652535831752,VAW,MDYG,-3.0005761103878554,SP400,Basic Materials
AIG,54.08000183105469,65.7300033569336,65.7300033569336,-1.9432198794382483,14.970001220703125,1.2329888894060332,VFH,SPY,-5.109939700201536,SP500,Financial Services
ATEN,11.859999656677246,19.049999237060547,19.049999237060547,-1.9462356025989154,3.720001220703125,0.8453671010713648,VGT,SLY,-4.675845515129833,SP600,Technology
ACHC,68.0,76.69000244140625,76.69000244140625,-1.9496684691982291,10.53000259399414,0.9412205750696824,VHT,MDYG,-3.4557028891925015,SP400,Healthcare
AEP,91.48999786376953,104.80999755859375,104.80999755859375,-1.9537501335144043,16.0,1.0400476176341633,VPU,SPY,-2.1994881217580775,SP500,Utilities
AMGN,258.45001220703125,258.45001220703125,258.45001220703125,-1.961502042636998,30.649993896484375,1.3781290912521238,VHT,SPY,-3.4557028891925015,SP500,Healthcare
THS,47.470001220703125,47.470001220703125,47.470001220703125,-1.9629047037746084,12.670000076293945,0.683034921362586,VDC,SLY,-2.069744979067942,SP600,Consumer Defensive
WEC,99.86000061035156,106.81999969482422,106.81999969482422,-1.9708026496831097,19.18000030517578,1.212327610712048,VPU,SPY,-2.1994881217580775,SP500,Utilities
CXW,12.350000381469727,14.239999771118164,14.239999771118164,-1.9868070857750793,3.7899999618530273,0.6722311420408758,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
AMN,96.91000366210938,129.1199951171875,129.1199951171875,-1.9899876805297372,24.970001220703125,1.3983710735808457,VHT,SLY,-3.4557028891925015,SP600,Healthcare
AJG,154.02999877929688,187.02000427246094,187.02000427246094,-2.0006409573193804,31.209991455078125,0.9479389378084702,VFH,SPY,-5.109939700201536,SP500,Financial Services
CORT,25.5,25.68000030517578,25.68000030517578,-2.001858778892525,5.379999160766602,0.6139383322864045,VHT,SLY,-3.4557028891925015,SP600,Healthcare
PG,146.9199981689453,165.35000610351562,165.35000610351562,-2.002631148173473,34.21000671386719,1.0701432429055424,VDC,SPY,-2.069744979067942,SP500,Consumer Defensive
DXPE,35.97999954223633,36.2599983215332,36.2599983215332,-2.0105662718461046,10.40999984741211,1.125386467536377,VIS,SLY,-4.796058856279677,SP600,Industrials
SRE,144.92999267578125,173.27999877929688,173.27999877929688,-2.016958984375,31.25,1.1265028972758742,VPU,SPY,-2.1994881217580775,SP500,Utilities
THG,143.1999969482422,155.5500030517578,155.5500030517578,-2.0377571486700106,16.95001220703125,0.8732338688081905,VFH,MDYG,-5.109939700201536,SP400,Financial Services
PLD,126.31999969482422,174.5399932861328,174.5399932861328,-2.048881351787178,67.51000213623047,1.99399385302675,VNQ,SPY,-3.1219821557705014,SP500,Real Estate
ATO,104.98999786376953,122.95999908447266,122.95999908447266,-2.0523496360038487,16.80999755859375,1.0948739530272622,VPU,SPY,-2.1994881217580775,SP500,Utilities
MTB,168.27000427246094,186.9499969482422,186.9499969482422,-2.054474855419847,22.579986572265625,1.0969338470668175,VFH,SPY,-5.109939700201536,SP500,Financial Services
STZ,244.75,261.5199890136719,261.5199890136719,-2.054485587037843,30.649993896484375,0.9910785605850788,VDC,SPY,-2.069744979067942,SP500,Consumer Defensive
NJR,44.40999984741211,47.5,47.5,-2.071313839008599,6.1699981689453125,0.9482068728878683,VPU,MDYG,-2.1994881217580775,SP400,Utilities
AIR,45.4900016784668,52.0,52.0,-2.073496493990507,13.470001220703125,1.112780972300475,VIS,SLY,-4.796058856279677,SP600,Industrials
MMC,141.39999389648438,183.13999938964844,183.13999938964844,-2.091220964610707,29.160003662109375,0.9009063693367821,VFH,SPY,-5.109939700201536,SP500,Financial Services
LIN,305.7099914550781,352.17999267578125,352.17999267578125,-2.0937045108393066,54.319976806640625,1.3055554390436674,VAW,SPY,-3.0005761103878554,SP500,Basic Materials
TAP,57.45000076293945,57.45000076293945,57.45000076293945,-2.0960006713867188,7.5,0.7391386910430601,VDC,SPY,-2.069744979067942,SP500,Consumer Defensive
TSCO,200.75,241.5399932861328,241.5399932861328,-2.09705830024859,46.56999206542969,1.1981593743375212,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
KNSL,225.6999969482422,245.1699981689453,245.1699981689453,-2.097073446980144,42.54499816894531,0.6565694306313318,VFH,MDYG,-5.109939700201536,SP400,Financial Services
L,59.38999938964844,68.19999694824219,68.19999694824219,-2.1035193163554227,9.659996032714844,1.2420804847872833,VFH,SPY,-5.109939700201536,SP500,Financial Services
KR,42.9900016784668,62.779998779296875,62.779998779296875,-2.111211556396828,11.05999755859375,0.8462590481787883,VDC,SPY,-2.069744979067942,SP500,Consumer Defensive
KDP,37.11000061035156,39.349998474121094,39.349998474121094,-2.113461551158384,5.200000762939453,3.554575157740238,VDC,SPY,-2.069744979067942,SP500,Consumer Defensive
MOS,38.22999954223633,79.27999877929688,79.27999877929688,-2.132352796094152,19.71999740600586,1.5060400900282231,VAW,SPY,-3.0005761103878554,SP500,Basic Materials
BF-B,75.93000030517578,75.93000030517578,75.93000030517578,-2.133593791863756,10.180004119873047,1.1806802147958648,VDC,SPY,-2.069744979067942,SP500,Consumer Defensive
EZPW,7.679999828338623,8.800000190734863,8.800000190734863,-2.1360546358147574,1.4699997901916504,0.8214001232061747,VFH,SLY,-5.109939700201536,SP600,Financial Services
SMPL,37.827999114990234,45.77000045776367,45.77000045776367,-2.1391063538664987,8.152000427246094,0.7137358296594777,VDC,SLY,-2.069744979067942,SP600,Consumer Defensive
O,69.6124038696289,75.4000015258789,75.4000015258789,-2.14116014447529,11.209999084472656,1.4069541675565842,VNQ,SPY,-3.1219821557705014,SP500,Real Estate
NRG,44.08000183105469,46.099998474121094,46.86000061035156,-2.1414474705827544,12.15999984741211,1.5888884107233932,VPU,SPY,-2.1994881217580775,SP500,Utilities
HST,18.520000457763672,21.209999084472656,21.6299991607666,-2.1454221575709758,5.569999694824219,1.186247692531776,VNQ,SPY,-3.1219821557705014,SP500,Real Estate
SBAC,328.3699951171875,391.1499938964844,391.1499938964844,-2.1535742949821133,93.30999755859375,1.2245912606948526,VNQ,SPY,-3.1219821557705014,SP500,Real Estate
ADP,200.50999450683594,248.9600067138672,248.9600067138672,-2.153995655653367,36.16999816894531,0.9357237621938909,VIS,SPY,-4.796058856279677,SP500,Industrials
AGO,52.279998779296875,65.68000030517578,65.68000030517578,-2.1663042013496563,9.200000762939453,0.7247352824124749,VFH,SLY,-5.109939700201536,SP600,Financial Services
DNOW,11.869999885559082,11.869999885559082,12.550000190734863,-2.167456172412266,3.1649999618530273,0.605932169025463,VDE,SLY,0.398770805657576,SP600,Energy
GTLS,167.38999938964844,206.2899932861328,206.2899932861328,-2.1736592715474408,42.899993896484375,0.8374471407602138,VIS,MDYG,-4.796058856279677,SP400,Industrials
COOP,37.90999984741211,52.34000015258789,52.34000015258789,-2.1755198590411866,12.989997863769531,0.8532985369665553,VFH,SLY,-5.109939700201536,SP600,Financial Services
KBR,42.709999084472656,56.939998626708984,56.939998626708984,-2.179542759275963,9.189998626708984,1.0312774294734146,VIS,MDYG,-4.796058856279677,SP400,Industrials
FLR,25.079999923706055,31.31999969482422,31.31999969482422,-2.1867770596057556,6.049999237060547,0.704709725007357,VIS,MDYG,-4.796058856279677,SP400,Industrials
NX,25.93000030517578,25.93000030517578,25.93000030517578,-2.194030218987707,6.029998779296875,1.198006469187315,VIS,SLY,-4.796058856279677,SP600,Industrials
FORR,47.439998626708984,60.900001525878906,60.900001525878906,-2.195637731362129,15.130001068115234,1.032328143599212,VIS,SLY,-4.796058856279677,SP600,Industrials
PSA,305.5899963378906,421.760009765625,421.760009765625,-2.196653583628111,110.54998779296875,1.071607194134249,VNQ,SPY,-3.1219821557705014,SP500,Real Estate
REXR,59.4900016784668,84.68000030517578,84.68000030517578,-2.1985492497251857,26.189998626708984,1.6922380769922343,VNQ,MDYG,-3.1219821557705014,SP400,Real Estate
KMI,19.290000915527344,20.190000534057617,20.190000534057617,-2.1990952178854024,4.420001029968262,1.1456111450685118,VDE,SPY,0.398770805657576,SP500,Energy
RYN,38.97999954223633,45.869998931884766,45.869998931884766,-2.1999986585683318,9.10000228881836,0.9916450366670471,VNQ,MDYG,-3.1219821557705014,SP400,Real Estate
CPE,59.68000030517578,66.4800033569336,66.4800033569336,-2.20055450600471,21.640003204345703,0.9784226191129818,VDE,SLY,0.398770805657576,SP600,Energy
MCD,238.17999267578125,271.1499938964844,271.1499938964844,-2.2007836180297446,28.040008544921875,1.0620039719818917,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
AM,10.6850004196167,11.710000038146973,11.710000038146973,-2.2065252865955847,2.51300048828125,0.838164459265168,VDE,MDYG,0.398770805657576,SP400,Energy
FF,10.630000114440918,10.630000114440918,10.630000114440918,-2.209821546887408,4.480000019073486,1.0479041533009446,VAW,SLY,-3.0005761103878554,SP600,Basic Materials
RLI,117.83999633789062,119.73999786376953,119.73999786376953,-2.2272715068949815,13.639999389648438,1.1998033785099773,VFH,MDYG,-5.109939700201536,SP400,Financial Services
IRM,47.34000015258789,58.61000061035156,58.61000061035156,-2.227713776454298,10.319999694824219,0.6268443465830292,VNQ,SPY,-3.1219821557705014,SP500,Real Estate
SJM,140.64999389648438,145.82000732421875,146.74000549316406,-2.2303118726900326,26.920005798339844,1.352314886834539,VDC,SPY,-2.069744979067942,SP500,Consumer Defensive
ATI,25.040000915527344,30.739999771118164,30.739999771118164,-2.231250286102295,8.0,0.8112336296771085,VIS,SLY,-4.796058856279677,SP600,Industrials
TSN,81.79000091552734,100.72000122070312,100.72000122070312,-2.2317589024589237,13.980003356933594,0.8864911382651863,VDC,SPY,-2.069744979067942,SP500,Consumer Defensive
LOPE,102.04000091552734,102.04000091552734,102.04000091552734,-2.2350663478750366,18.080001831054688,1.3326292502570378,VDC,MDYG,-2.069744979067942,SP400,Consumer Defensive
OIS,8.699999809265137,8.699999809265137,8.699999809265137,-2.243323183919185,3.3700003623962402,0.7165291658335727,VDE,SLY,0.398770805657576,SP600,Energy
SEE,59.099998474121094,70.72000122070312,70.72000122070312,-2.2474222812191056,12.610000610351562,0.8631371818712481,VCR,SPY,-4.922557664121128,SP500,Consumer Cyclical
OGE,35.459999084472656,42.7400016784668,42.7400016784668,-2.2481429564982776,6.729999542236328,0.988818324152056,VPU,MDYG,-2.1994881217580775,SP400,Utilities
QLYS,142.94000244140625,150.10000610351562,150.10000610351562,-2.2625945656902595,31.76000213623047,0.9774146664726191,VGT,MDYG,-4.675845515129833,SP400,Technology
CMC,34.02000045776367,46.68000030517578,46.68000030517578,-2.2673519720713124,7.779998779296875,1.0451871414458043,VAW,MDYG,-3.0005761103878554,SP400,Basic Materials
DUK,108.0,116.33000183105469,116.33000183105469,-2.269515215532418,18.959999084472656,0.965548309096817,VPU,SPY,-2.1994881217580775,SP500,Utilities
IIIN,41.65999984741211,46.5,47.70000076293945,-2.274349324713536,13.450000762939453,1.3633950239940253,VIS,SLY,-4.796058856279677,SP600,Industrials
LSI,108.9800033569336,154.4499969482422,154.4499969482422,-2.277586940799814,43.589996337890625,1.2857144419809998,VNQ,MDYG,-3.1219821557705014,SP400,Real Estate
FMC,122.5,140.99000549316406,140.99000549316406,-2.2784106878378814,34.230003356933594,1.1546630247116392,VAW,SPY,-3.0005761103878554,SP500,Basic Materials
WSR,10.430000305175781,13.65999984741211,13.65999984741211,-2.278688588663942,2.440000534057617,1.0686868301055925,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
KIM,22.309999465942383,26.530000686645508,26.56999969482422,-2.279503132079996,8.049999237060547,0.9551845568457559,VNQ,SPY,-3.1219821557705014,SP500,Real Estate
HFWA,27.450000762939453,27.450000762939453,27.450000762939453,-2.281691275946663,3.549999237060547,1.1590797071493235,VFH,SLY,-5.109939700201536,SP600,Financial Services
SR,77.87000274658203,79.23999786376953,79.23999786376953,-2.292681874698673,9.020004272460938,1.0424400241218554,VPU,MDYG,-2.1994881217580775,SP400,Utilities
BFS,47.83000183105469,56.220001220703125,56.220001220703125,-2.297213883724384,12.920001983642578,0.897510492638284,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
REGN,640.6500244140625,747.4199829101562,747.4199829101562,-2.3046655906271267,161.6199951171875,0.9946732985627231,VHT,SPY,-3.4557028891925015,SP500,Healthcare
DTE,123.77021026611328,140.22999572753906,140.22999572753906,-2.305115456598043,22.910003662109375,0.9016738430170057,VPU,SPY,-2.1994881217580775,SP500,Utilities
T,22.167673110961914,22.167673110961914,22.167673110961914,-2.315741491626341,2.8600006103515625,0.7505930690555785,VOX,SPY,-9.214648609430018,SP500,Communication Services
MO,52.59000015258789,57.04999923706055,57.04999923706055,-2.3317572529607493,12.689998626708984,1.611147592953407,VDC,SPY,-2.069744979067942,SP500,Consumer Defensive
ADC,73.9000015258789,75.94999694824219,75.94999694824219,-2.3373165601455765,7.529998779296875,1.6265356762358243,VNQ,SLY,-3.1219821557705014,SP600,Real Estate
OKE,57.220001220703125,75.06999969482422,75.06999969482422,-2.3454226495033867,17.37000274658203,0.8955294263944852,VDE,SPY,0.398770805657576,SP500,Energy
AEE,86.9000015258789,99.19999694824219,99.19999694824219,-2.3513003763171216,16.14000701904297,1.206328569699288,VPU,SPY,-2.1994881217580775,SP500,Utilities
WELL,83.80999755859375,99.43000030517578,99.43000030517578,-2.3514872893452416,19.830001831054688,1.2154681753561405,VNQ,SPY,-3.1219821557705014,SP500,Real Estate
XEL,72.94000244140625,76.05000305175781,76.05000305175781,-2.355283911671924,13.05999755859375,1.1592946505314834,VPU,SPY,-2.1994881217580775,SP500,Utilities
