,SYMBOL,exp_return,discounted_return,qtr_return,sell_date,stop_loss_price,days_delta,disc_rtn,qtr_rtn,outer_cv_avg_abs_err_n11,outer_cv_std_n11,mean_revert_flag,yhat_upper,yhat_lower,200tdSDev,50tdMA-TP,50tdBOLU,200td_lower,200td_upper,50tdBOLD,200tdSMA,20td_tot_daily_vol,20td_trend_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_tot_daily_vol,50td_trend_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,Adj Close,Date,Index Symbol,MIN_Lookback_1_Months,MIN_Lookback_2_Months,MIN_Lookback_One_Year,Market Index,Sector,Sector Symbol,adf_50td,beta,buy_volume_pct,currentRatio,daily_buy_vol,daily_sell_vol,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,hurst_50td,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,net_daily_vol,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,risk_per_share,risk_trend_factor,sector_20td_tvf_vel,sector_50td_tvf_vel,sector_risk_trend_factor,sell_volume_pct,sharesOutstanding,shortName,shortRatio,tau_50td,tau_50td_p,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingEPS,trailingPE,volume_factor,outer_cv_avg_abs_err_n11_ratio,outer_cv_std_n11_ratio
UFCS,UFCS,-0.11262308861072041,0,1,2022-07-29,24.302979552530463,0,0,1,51.50390676148118,47.09128646755202,False,35.329931746188,24.16578643811703,4.289164015764112,32.683933321634925,35.400210220300416,18.882221885692843,36.038877948749295,29.967656422969434,27.46054991722107,1437400.0,312082.4005961972,0.2171159041298158,0.09499585995279061,2.2855301719223795,1437400.0,312082.4005961972,0.2171159041298158,0.047497929976395306,4.571060343844759,32.72999954223633,2022-07-28,SLY,37.2599983215332,32.93000030517578,32.93000030517578,SP600,error,error,0.08480838881825936,error,0.3760009765625,error,14626.43798828125,-24273.56201171875,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,-9647.1240234375,error,error,error,error,error,error,error,error,error,error,error,error,6.909997940063477,-0.7134590122801822,error,error,error,-0.6239990234375,error,error,error,0.4148632440590214,2.1425163388939926e-05,error,error,error,error,error,error,error,error,error,0.8711043761969677,1.5735993731077853,1.4387805415879462
FELE,FELE,-0.11433848779643269,0,1,2022-07-29,70.97389138759945,0,0,1,110.33726403360555,74.37240110589096,False,87.8194724745054,69.75054478075938,7.812652152957576,73.97913330078126,81.58221013354506,67.05319541179725,98.30380402362755,66.37605646801745,82.6784997177124,3390200.0,1747445.8351649547,0.5154403383767786,0.23241477388507364,2.2177606430116947,3390200.0,1747445.8351649547,0.5154403383767786,0.11620738694253682,4.4355212860233895,88.48999786376953,2022-07-28,SLY,96.94999694824219,96.94999694824219,87.69999694824219,SP600,error,error,0.9979256574211708,error,0.9583318050104537,error,268428.7385834281,-11671.26141657191,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,256757.47716685617,error,error,error,error,error,error,error,error,error,error,error,error,20.240005493164062,-0.7969364069029417,error,error,error,-0.04166819498954627,error,error,error,0.3968967256155205,4.793717680209437e-05,error,error,error,error,error,error,error,error,error,1.0144350419773873,1.2468896677279835,0.8404611018342137
TAP,TAP,-0.13014602480696458,0,1,2022-07-29,45.065133153439795,0,0,1,84.81455284285879,82.85417718560156,False,58.302800750117086,45.34709820082652,4.3622127395424855,54.790452041625976,59.7030221553004,41.50805788883495,58.95690884700489,49.87788192795155,50.23248336791992,31211300.0,7614445.655009809,0.24396438645650162,0.08275819782424813,2.9479180657679827,31211300.0,7614445.655009809,0.24396438645650162,0.04137909891212407,5.895836131535965,59.040000915527344,2022-07-28,SPY,57.75,57.45000076293945,57.45000076293945,SP500,Consumer Defensive,VDC,0.802183800265467,0.819923,0.8955228554429177,0.807,1652687.4297199044,-192812.57028009553,54.381,1.52,0.0254,0.8,0.801,2348999936,0.22169,1661990400,error,13.992974,667587520,0.40112,4053400000,0.89631,,Beverages—Brewers,1654128000,0.38,1191456000,2:1,12965271552,1459874.8594398089,1645100032,0.15165,0.215,5.47,0.9581616,1.2236121,0.10127,0.373,0.0366,0.07997,0.167,48.795,9.920001983642578,0.4506048716596891,0.9721424690703677,1.9442849381407354,-2.5845993360574546,-0.10447714455708239,200527008,Molson Coors Beverage Company,5.1,0.5542857142857143,1.349008850064189e-08,,358700000,1.654,7488600064,10595900416,1.06,0.017953929,error,12.119676,0.7927483510360263,1.4365608321078602,1.4033566378860125
THS,THS,-0.1439464798306336,0,1,2022-07-29,32.55405417634756,0,0,1,50.31351644502117,56.97226324096493,False,44.65254709102855,32.6543951970513,3.5861364002598277,41.11360000610352,45.54241429900112,30.996677108690548,45.34122270972986,36.68478571320591,38.168949909210205,5983300.0,1800315.0608900972,0.30088998727961114,0.11726716237280785,2.5658503300612154,5983300.0,1800315.0608900972,0.30088998727961114,0.058633581186403924,5.131700660122431,44.16999816894531,2022-07-28,SLY,45.290000915527344,45.290000915527344,45.290000915527344,SP600,Consumer Defensive,VDC,0.5863809639680349,0.399744,0.6404467894508998,1.177,135518.5406478104,-76081.45935218959,112.231,,,,,332700000,0.07542,,error,16.666666,402037504,0.15419,715200000,1.13976,,Packaged Foods,,,,,2492832256,59437.081295620825,262900000,0.02702,0,0.75,1.3486484,0.5651015,-0.00385,0.421,0.01437,-0.01632,0.079,78.985,7.619998931884766,-0.4409460250298242,0.9721424690703677,1.9442849381407354,-2.5845993360574546,-0.3595532105491001,56018700,"Treehouse Foods, Inc.",5.89,0.5988564090121952,8.685216657310608e-10,,192800000,3.442,2073799936,4411299840,0,0,error,error,0.5044209210585948,1.1390880355615498,1.2898407426473595
MRTN,MRTN,-0.146871017347063,-0.0037748698716407736,0.7061375954951834,2022-09-09,16.391905584343363,42,-0.0037748698716407736,0.7061375954951834,3.049668804026216,1.482058044617041,False,20.39209216735668,16.19998036291859,1.0460228092882504,17.601933301289876,19.877277944757285,15.164704364257362,19.348795601410366,15.326588657822466,17.256749982833863,9371500.0,2995630.389524091,0.3196532454275293,0.17781620169014553,1.7976609689624492,9371500.0,2995630.389524091,0.3196532454275293,0.08890810084507277,3.5953219379248984,21.3700008392334,2022-07-28,SLY,19.940000534057617,19.940000534057617,18.100000381469727,SP600,Industrials,VIS,0.9398175358248944,0.828863,0.9519238528408466,1.82,509850.41558155743,-25749.58441844258,0.042,0.24,0.012200001,0.499,0.478,227559008,0.20049,1655251200,error,14.35145,,0.27628002,277364000,0.71489,,Trucking,1655251200,0.06,1597363200,3:2,1604494208,484100.83116311487,,0.103649996,0.1575,1.46,2.4303596,1.4136488,0.09268,1.61,0.08145001,0.16014,0.418,13.736,5.309999465942383,1.154425929311713,1.3250409842962474,2.650081968592495,-3.805182142536943,-0.04807614715915343,81014600,"Marten Transport, Ltd.",4.18,0.13077247261499955,0.18072772263123027,,68374000,0.844,275000,1135001984,0.2,0.0101833,error,15.594489,1.20910573780289,0.14270794030233722,0.06935226890099676
SCHL,SCHL,-0.1617843128655522,-0.002098744886743553,0.8242450264272347,2022-10-21,35.04358782372242,84,-0.002098744886743553,0.8242450264272347,40.54560968072152,35.85027725735958,False,45.1793814403786,34.423979035302864,2.681308039850532,36.5573998260498,41.968448692201044,33.071214906321885,43.79644706572401,31.146350959898562,38.43383098602295,2978300.0,1487228.290283601,0.49935476287936104,0.2592943865619609,1.9258217252614351,2978300.0,1487228.290283601,0.49935476287936104,0.12964719328098046,3.8516434505228703,46.88999938964844,2022-07-28,SLY,43.709999084472656,43.709999084472656,40.470001220703125,SP600,error,error,0.5842588030271783,error,0.9038452603650857,error,194326.73097849343,-20673.26902150656,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,173653.46195698687,error,error,error,error,error,error,error,error,error,error,error,error,13.680000305175781,0.9342104162425791,error,error,error,-0.09615473963491424,error,error,error,-0.14396758119891545,0.1408840392540747,error,error,error,error,error,error,error,error,error,0.9333132865600312,0.8646963149603384,0.7645612651740401
PRDO,PRDO,-0.17168649573992098,0,1,2022-07-29,10.282684469955672,0,0,1,8.580718657808266,22.155148463110297,False,13.974728384227614,9.269148602686656,0.7376002258800286,11.369599984486896,13.24438732683913,9.642649532408948,12.593050435929063,9.494812642134663,11.117849984169005,9173600.0,3057293.542914113,0.3332708579962188,0.15463853457688193,2.155160477355183,9173600.0,3057293.542914113,0.3332708579962188,0.07731926728844096,4.310320954710366,13.710000038146973,2022-07-28,SLY,12.649999618530273,12.649999618530273,12.649999618530273,SP600,error,error,0.993952020717041,error,0.868420590324224,error,334255.0852157938,-50644.91478420615,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,283610.17043158767,error,error,error,error,error,error,error,error,error,error,error,error,3.890000343322754,0.8174809712571413,error,error,error,-0.13157940967577592,error,error,error,0.6767475457826228,4.303774104706628e-12,error,error,error,error,error,error,error,error,error,0.9162408560053871,0.6258729856989865,1.6159845661170955
USPH,USPH,-0.17910864205255814,0,1,2022-07-29,91.93864109342765,0,0,1,781.4334741033093,642.932301810607,False,126.32150865654364,90.5905262285308,9.003733606545005,113.38946660359699,126.41661142285915,83.63684133488363,119.65177576106365,100.36232178433482,101.64430854797364,1278500.0,654678.2337501729,0.5120674491593061,0.21354844321456434,2.397898300971469,1278500.0,654678.2337501729,0.5120674491593061,0.10677422160728217,4.795796601942938,129.97999572753906,2022-07-28,SLY,123.37999725341797,123.37999725341797,123.37999725341797,SP600,error,error,0.9795754277562848,error,0.9106125249873198,error,53270.83271175821,-5229.167288241788,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,48041.66542351642,error,error,error,error,error,error,error,error,error,error,error,error,29.12000274658203,0.6799448336139773,error,error,error,-0.08938747501268013,error,error,error,0.5624489795918368,8.24424569897615e-09,error,error,error,error,error,error,error,error,error,0.8324281503693618,6.0119518371221625,4.946394237143277
CELH,CELH,-0.1827239859202291,-0.004109459551124406,0.6846488185826499,2022-09-16,50.10166061309096,49,-0.004109459551124406,0.6846488185826499,1377.9421250553078,1941.1085091878258,False,96.70979139457057,52.08771621213907,15.485513740522217,68.15539995829265,85.95127439393043,34.32747227481495,96.26952723690381,50.35952552265486,65.29849975585938,22751500.0,6641835.638540831,0.2919295711729262,0.1292139161213224,2.259273458586502,22751500.0,6641835.638540831,0.2919295711729262,0.0646069580606612,4.518546917173004,87.2300033569336,2022-07-28,SLY,110.22000122070312,110.22000122070312,83.0,SP600,Consumer Defensive,VDC,0.8374385652085843,1.873563,0.9433972675701191,2.669,687170.5696980747,-41229.430301925226,0.633,,,10.004,10.417,6566705,0.01651,,error,89.85858,-80541712,0.40612,128168524,0.52596,,Beverages—Non-Alcoholic,,,1261612800,1:20,6704176640,645941.1393961494,-74143328,0.01311,0,3.19,29.35005,16.86057,0.02523,0.879,0.01324,0.05947,1.666,5.34,35.47999572753906,-1.1767192051322521,0.9721424690703677,1.9442849381407354,-2.5845993360574546,-0.05660273242988087,75361696,"Celsius Holdings, Inc.",5.96,0.5461224489795918,2.1924011534661882e-08,,25532000,0.339,1445000,397624544,0,0,error,635.4286,0.9993293732443456,15.796653353513602,22.252762059919537
PTC,PTC,-0.18577347646479492,0,1,2022-07-29,87.90313678365172,0,0,1,612.1947941429119,421.8961913285383,False,117.10479484219803,90.14739020475496,7.637424440977429,109.3268000793457,120.35618266745058,97.7026510417512,128.25234880566092,98.29741749124082,112.97749992370605,13171500.0,6365516.787002612,0.48327956474225503,0.24036964508886752,2.010568200338195,13171500.0,6365516.787002612,0.48327956474225503,0.12018482254443376,4.02113640067639,125.80999755859375,2022-07-28,SPY,137.6699981689453,137.6699981689453,137.6699981689453,SP500,Technology,VGT,0.5317269623674343,1.130693,0.88189845660507,,1456543.4909289337,-195056.50907106622,75.095,,,0.395,0.376,527068992,0.27652,,error,23.061682,,0.79529,1436057000,0.9206,,Software—Application,,,1141084800,2:5,14432498688,1261486.9818578674,442148000,0.24596001,0,2.12,6.695973,7.5718336,0.26189,,0.0665,0.25717,0.062,16.271,28.909996032714844,-1.2307162474457622,1.3915033326901634,2.7830066653803267,-5.325873217832434,-0.1181015433949299,116976000,PTC Inc.,2.51,-0.17238567844689384,0.07754553247416061,,322326016,2.753,1619920000,1906077056,0,0,error,31.078085,0.8572455879956733,4.866026595841822,3.353439309400254
ATGE,ATGE,-0.18793175929607786,0,1,2022-07-29,26.348460419238336,0,0,1,52.49425543231771,40.55058308854057,False,39.49942899326108,26.393420630541264,4.373106536115284,34.971800104777024,40.86851354331674,22.20528693349148,39.69771307795261,29.075086666237315,30.951500005722046,7692700.0,1786549.4975960888,0.23223959046837767,0.12254598268238985,1.8951220218314921,7692700.0,1786549.4975960888,0.23223959046837767,0.061272991341194925,3.7902440436629843,39.7599983215332,2022-07-28,SLY,39.70000076293945,39.70000076293945,39.70000076293945,SP600,error,error,0.8576067176876907,error,0.5583314524768496,error,195639.3409478881,-154760.6590521119,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,40878.681895776186,error,error,error,error,error,error,error,error,error,error,error,error,10.059999465942383,0.01789191703146765,error,error,error,-0.44166854752315043,error,error,error,0.7442812941474896,2.5187657948127082e-14,error,error,error,error,error,error,error,error,error,0.8510851644535885,1.3202781098682264,1.019883923550852
CALX,CALX,-0.19263882416379155,0,1,2022-07-29,36.51619890406063,0,0,1,207.4712539487792,253.69420352071148,False,58.29729221676693,35.39956253232277,13.120828215424329,38.121533381144204,48.06907375470094,23.999593664518777,76.48290652621608,28.17399300758747,50.241250095367434,13175000.0,6015826.992980652,0.45660925942927144,0.23825214618793178,1.9164958919996504,13175000.0,6015826.992980652,0.45660925942927144,0.11912607309396589,3.832991783999301,56.90999984741211,2022-07-28,MDYG,80.94999694824219,80.94999694824219,49.9900016784668,SP400,Technology,VGT,0.9983708994628626,1.555981,1.0,3.511,933000.0,0.0,2.334,,,-0.633,-0.632,66321000,0.090150006,,error,49.600002,19536624,0.50663,356587000,0.84576,,Software—Application,,,,,3721318144,933000.0,37800000,0.06984,0,3.31,6.0302362,5.0586133,0.28947002,2.37,0.04937,0.44236,0.198,11.457,25.31999969482422,-1.6255922799686509,1.3915033326901634,2.7830066653803267,-5.325873217832434,0.0,65240500,"Calix, Inc",5.48,0.44262968165352284,5.790128781867798e-06,,224884992,3.447,14406000,735640000,0,0,error,17.604939,0.8360499066164686,3.6456027851880872,4.4578141662435415
SLP,SLP,-0.2007376117712166,0,1,2022-07-29,38.813731472843784,0,0,1,357.67236068652863,653.649650796285,False,62.63092914970687,41.23776134558024,5.672775740675169,50.532420272827146,62.04163534698438,35.63952765454444,58.33063061724512,39.02320519866991,46.98507913589478,3266000.0,501109.85750819376,0.1534322895003655,0.07079154882705604,2.16738144655093,3266000.0,501109.85750819376,0.1534322895003655,0.03539577441352802,4.33476289310186,63.720001220703125,2022-07-28,SLY,57.959999084472656,57.959999084472656,57.959999084472656,SP600,Healthcare,VHT,0.9744959050154793,0.294593,0.9807081843025852,24.489,122882.73549311393,-2417.2645068860793,0.861,0.24,0.0044,0.111,0.079,16920000,0.32529998,1658448000,error,76.21127,,0.78986,35866000,0.74458003,,Health Information Services,1650585600,0.06,1191283200,2:1,1094948352,120465.47098622785,,0.27668,0.42110002,5.95,6.1663823,21.051435,0.22738001,23.848,0.049239997,0.068969995,0.171,2.579,22.520000457763672,0.7673182085897426,1.3643423211150998,2.7286846422301996,-5.692914724977609,-0.019291815697414838,20234700,"Simulations Plus, Inc.",14.74,0.6653061224489796,9.272928730180395e-12,,122473000,6.053,1528000,52013000,0.24,0.004339179,error,94.929825,0.9397018430113114,5.613188227157756,10.258155026273117
ENPH,ENPH,-0.22130686823043658,0,1,2022-07-29,158.67785767920248,0,0,1,4782.8071131917895,4306.047566562654,False,336.6151966869975,127.27946020673129,33.905984441464014,194.87486643473304,236.9265256467871,118.42963100110518,254.05356876696123,152.82320722267897,186.2415998840332,75008500.0,26869859.212177746,0.35822419075408446,0.1852649739910109,1.9335775297248878,75008500.0,26869859.212177746,0.35822419075408446,0.09263248699550546,3.8671550594497757,274.17999267578125,2022-07-28,SPY,282.4599914550781,282.4599914550781,229.0399932861328,SP500,Technology,VGT,0.9525935449195255,1.357173,0.4967438453851744,3.617,4678631.582144803,-4739968.417855196,289.624,,,0.941,0.956,300428992,0.17308001,,error,59.953587,359881632,0.40308997,554422000,0.74001,,Solar,,,,,38494167040,-61336.83571039233,513620000,0.14761,0,2.15,85.33934,22.17756,0.11707,3.306,0.07058,0.3925,0.678,12.876,117.77000427246094,0.24267640990260003,1.3915033326901634,2.7830066653803267,-5.325873217832434,-0.5032561546148255,135456992,"Enphase Energy, Inc.",1.51,0.5738775510204082,4.09041337321773e-09,,1247800960,9.212,1306200064,1735725952,0,0,error,176.50931,1.218929324892326,17.444041290231834,15.705185212600721
HAE,HAE,-0.26382617791382346,0,1,2022-07-29,30.38936678827103,0,0,1,619.3633789989436,834.4177349779145,False,66.899635240945,38.502279472674495,6.655994860327029,63.94526677449544,68.88580274787016,45.26196026485009,71.88593970615821,59.004730801120715,58.57394998550415,6890100.0,1056509.247890823,0.15333728797707188,0.07406465403106538,2.0703166710635914,6890100.0,1056509.247890823,0.15333728797707188,0.03703232701553269,4.140633342127183,69.52999877929688,2022-07-28,MDYG,75.33999633789062,75.33999633789062,75.33999633789062,SP400,error,error,0.2067453361869837,error,0.7008933893276931,error,297529.2437696057,-126970.75623039431,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,170558.4875392114,error,error,error,error,error,error,error,error,error,error,error,error,11.96999740600586,-1.456140054553051,error,error,error,-0.299106610672307,error,error,error,0.5236929852344026,8.2192113350667e-08,error,error,error,error,error,error,error,error,error,0.6640916848869168,8.907858332702347,12.000830571370141
