,SYMBOL,exp_return,discounted_return,qtr_return,sell_date,stop_loss_price,days_delta,disc_rtn,qtr_rtn,outer_cv_avg_abs_err_n11,outer_cv_std_n11,mean_revert_flag,yhat_upper,yhat_lower,200tdSMA,50tdBOLD,50tdBOLU,200td_lower,200tdSDev,200td_upper,50tdMA-TP,20td_tot_daily_vol,20td_trend_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_tot_daily_vol,50td_trend_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,Adj Close,Date,Index Symbol,MIN_Lookback_1_Months,MIN_Lookback_2_Months,MIN_Lookback_One_Year,Market Index,Sector,Sector Symbol,adf_50td,beta,buy_volume_pct,currentRatio,daily_buy_vol,daily_sell_vol,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,hurst_50td,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,net_daily_vol,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,risk_per_share,risk_trend_factor,sector_20td_tvf_vel,sector_50td_tvf_vel,sector_risk_trend_factor,sell_volume_pct,sharesOutstanding,shortName,shortRatio,tau_50td,tau_50td_p,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingEPS,trailingPE,volume_factor,outer_cv_avg_abs_err_n11_ratio,outer_cv_std_n11_ratio
ADUS,ADUS,-0.12128446519946681,0,1,2022-07-28,70.74266005957385,0,0,1,433.9722713133105,621.5528530194161,False,98.41331817469742,71.22874831864979,85.49145015716553,75.18884220093732,94.21449133584652,70.29864188630044,7.596404135432546,100.68425842803062,84.70166676839192,1419300.0,277095.42324329674,0.1952338640479791,0.11541418760986544,1.691593278877707,1419300.0,277095.42324329674,0.1952338640479791,0.05770709380493272,3.383186557755414,94.94999694824219,2022-07-27,SLY,108.11000061035156,108.11000061035156,108.11000061035156,SP600,Healthcare,VHT,0.8855936705463623,0.840196,0.6353373430737328,2.756,41868.73090855899,-24031.269091441012,45.886,,,0.537,0.546,84121000,0.09731,,error,23.712122,21416124,0.31283,270439000,0.98333,,Medical Care Facilities,error,,,,1495582848,17837.461817117975,39488000,0.08054,0,1.45,2.6516438,1.7299995,0.052199997,2.663,0.0473,0.08257,0.146,54.934,22.259994506835938,-1.7735858368789805,1.336719993750928,2.673439987501856,-6.315260481113599,-0.36466265692626726,15927400,Addus HomeCare Corporation,3.84,0.4595918367346939,2.484288818976037e-06,,168895008,10.695,263544992,864499008,,,error,37.114624,0.7329647888220195,4.570534863206698,6.546107140563978
TAP,TAP,-0.12298755758522609,0,1,2022-07-28,45.583565007917386,0,0,1,87.13752710781885,85.6604570156057,False,58.469849280220025,45.30241564963547,50.16150220870972,49.93707655360603,59.54977194696363,41.494335117876886,4.333583545416415,58.828669299542554,54.74342425028483,30709200.0,5878530.9498297805,0.19142572746374964,0.08561877799825673,2.23579139926112,30709200.0,5878530.9498297805,0.19142572746374964,0.04280938899912837,4.47158279852224,58.91999816894531,2022-07-27,SPY,57.75,57.45000076293945,57.45000076293945,SP500,Consumer Defensive,VDC,0.7600159357194903,0.819923,0.9036124643809174,0.807,1097166.25425131,-117033.74574869014,54.381,1.52,0.025799999,0.8,0.801,2348999936,0.22169,1661990400,error,13.826698,667587520,0.40112,4053400000,0.89632004,,Beverages—Brewers,1654128000,0.38,1191456000,2:1,12829037568,980132.5085026198,1645100032,0.15165,0.215,5.47,0.9467759,1.2107549,0.10127,0.373,0.0366,0.07997,0.167,48.795,9.920001983642578,0.41431372571639963,0.788938781080057,1.577877562160114,-2.6761738823394112,-0.09638753561908264,200527008,Molson Coors Beverage Company,5.1,0.49387755102040815,4.1763469731856317e-07,,358700000,1.654,7488600064,10595900416,1.06,0.017990496,error,11.808001,0.7857418542409803,1.478912590220446,1.4538435111621295
THS,THS,-0.1249215265732082,0,1,2022-07-28,33.299880858710615,0,0,1,48.4162930395224,52.87061667288893,False,44.90268053889314,32.67540309527939,38.14464992523193,36.55854567075327,45.423321038638,31.021348502230055,3.561650711500939,45.26795134823381,40.990933354695635,6142500.0,1888814.528341556,0.30749931271331804,0.14182504684031688,2.1681594299738642,6142500.0,1888814.528341556,0.30749931271331804,0.07091252342015844,4.3363188599477285,43.959999084472656,2022-07-27,SLY,45.790000915527344,45.790000915527344,45.790000915527344,SP600,Consumer Defensive,VDC,0.5129202946471934,0.399744,0.8220854444821494,1.177,224100.49216583392,-48499.507834166085,112.231,,,,,332700000,0.07542,,error,16.666666,402037504,0.15419,715200000,1.13976,,Packaged Foods,,,,,2492832256,175600.98433166783,262900000,0.02702,0,0.75,1.3486484,0.5651015,-0.00385,0.421,0.01437,-0.01632,0.079,78.985,7.619998931884766,-0.7204732628231667,0.788938781080057,1.577877562160114,-2.6761738823394112,-0.17791455551785065,56018700,"Treehouse Foods, Inc.",5.89,0.6053923589059163,5.689767560978977e-10,,192800000,3.442,2073799936,4411299840,0,0,error,error,0.5171406512245158,1.1013715661478205,1.2026983115102847
FDP,FDP,-0.14784494559502023,0,1,2022-07-28,21.039372328870122,0,0,1,37.926805928581864,33.97066105971312,False,28.891344783907726,22.368093680242204,27.21522225379944,21.564359088183846,31.995774375357822,22.312807266337852,2.4512074937307937,32.11763724126103,26.780066731770834,5037500.0,1352867.9853735457,0.26855940156298674,0.16119502525250556,1.6660526659696797,5037500.0,1352867.9853735457,0.26855940156298674,0.08059751262625278,3.3321053319393594,29.700000762939453,2022-07-27,SLY,34.0,34.0,34.0,SP600,Consumer Defensive,VDC,0.5536720697909978,0.565346,0.8272737361196846,1.801,106056.49297054356,-22143.50702945644,38.694,0.6,0.0198,-0.4,-0.396,193400000,0.044970002,1652745600,error,15.292307,23475000,0.06711,306900000,0.70452005,,Farm Products,1652745600,0.15,,,1425959552,83912.98594108713,81400000,0.02251,0.41669998,0.88,0.7695682,0.33157223,0.01467,0.739,0.01747,0.03342,0.045,90.41,8.810001373291016,-1.464244687894162,0.788938781080057,1.577877562160114,-2.6761738823394112,-0.17272626388031545,47818900,"Fresh Del Monte Produce, Inc.",2.44,0.44752964122902306,4.5594068971933275e-06,,25300000,0.529,744200000,4300599808,0.55,0.018187832,error,22.590908,1.6381480335278227,1.2769967998084386,1.1437932722918556
SCHL,SCHL,-0.14812595888414148,-0.0019067108907870889,0.8389662078943811,2022-10-20,35.68152597009548,84,-0.0019067108907870889,0.8389662078943811,41.61080908911651,37.86463768486581,False,45.08471400815781,34.171771644718994,38.379452838897706,31.75041497931433,40.97385137810754,33.142458896917496,2.6184969709901034,43.616446780877915,36.362133178710934,2860900.0,1340193.1639935568,0.4684515935522237,0.24384280189839228,1.9211212711844758,2860900.0,1340193.1639935568,0.4684515935522237,0.12192140094919614,3.8422425423689517,46.09000015258789,2022-07-27,SLY,43.709999084472656,43.709999084472656,40.470001220703125,SP600,error,error,0.48711047125607415,error,0.9178752685952698,error,306019.614549663,-27380.385450337057,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,278639.2290993259,error,error,error,error,error,error,error,error,error,error,error,error,12.89999771118164,0.8046513883578376,error,error,error,-0.08212473140473023,error,error,error,-0.20122741463030228,0.0395744810250898,error,error,error,error,error,error,error,error,error,0.8947203323220935,0.9028164233316913,0.821536939889547
PRDO,PRDO,-0.15172637165414032,0,1,2022-07-28,10.208649623230233,0,0,1,8.096483353731339,20.86451656624826,False,14.236521878093068,9.381662438470645,11.104949984550476,9.50184558076644,13.09508770780778,9.676492699015732,0.7142286427673719,12.53340727008522,11.29846664428711,9418200.0,2423959.173835333,0.25736968569740853,0.15463853457688193,1.6643308629483395,9418200.0,2423959.173835333,0.25736968569740853,0.07731926728844096,3.328661725896679,13.5,2022-07-27,SLY,12.649999618530273,12.649999618530273,12.649999618530273,SP600,Consumer Defensive,VDC,0.9770242235964506,1.216666,0.8837205691879136,3.953,533413.7355618246,-70186.26443817533,6.914,,,-0.081,-0.096,165782000,0.23921,,error,7.97093,151106000,0.86807996,601608000,0.93050003,,Education & Training Services,error,,1061769600,2:1,961146432,463227.4711236493,191116000,0.21502,0,0.5,1.4892461,1.3868676,0.1582,3.843,0.118719995,0.18184,-0.066,9.897,3.6800003051757812,0.6929350361255947,0.788938781080057,1.577877562160114,-2.6761738823394112,-0.11627943081208637,70105504,Perdoceo Education Corporation,9.34,0.6762069548794026,4.5578875456137685e-12,,494195008,7.188,44949000,693033984,,,error,8.7380495,0.9392802497014705,0.5997395076838029,1.5455197456480192
AGYS,AGYS,-0.15770730390325316,0,1,2022-07-28,31.470844649480668,0,0,1,326.4812624869729,392.8808509581211,False,50.11376151260316,33.28025278384928,42.626800003051756,34.26086716188446,53.46433293170277,32.71000926637306,4.958395368339347,52.54359073973045,43.86260004679362,2933300.0,1454458.8589155045,0.4958438819471259,0.16144030490609068,3.071376024937247,2933300.0,1454458.8589155045,0.4958438819471259,0.08072015245304534,6.142752049874494,48.72999954223633,2022-07-27,SLY,59.34000015258789,59.34000015258789,59.34000015258789,SP600,Technology,VGT,0.5580580016162209,1.176245,0.9498175836675254,2.105,800031.3507231567,-42268.64927684332,7.121,,,0.667,0.541,12305000,0.071779996,1247702400,error,46.33654,21710750,0.61347,101532000,1.01165,,Software—Application,1247702400,0.03,810432000,3:2,1289631872,757762.7014463134,20581000,0.05737,0,1174.2,11.837386,7.5233607,0.04402,1.919,0.030869998,0.059,0.227,6.996,17.130001068115234,-1.8581435987357386,1.2552541820737706,2.510508364147541,-5.514989083235574,-0.05018241633247456,26761400,"Agilysys, Inc.",3.91,0.6696611419850345,6.913906156480043e-12,,94897000,3.815,9704000,171416992,0,0,error,283.47058,1.1269199773672631,6.69980023710031,8.062402106480523
ENPH,ENPH,-0.1680096620479424,-0.025934130868307093,0.08915095551698192,2022-08-04,160.30490629913652,7,-0.025934130868307093,0.08915095551698192,4681.817261068273,4348.978298099668,False,335.24664391879566,133.03703450663335,185.67699989318848,155.36683349099098,229.56583272808456,118.93656584564536,33.37021702377156,252.4174339407316,192.46633310953777,68608900.0,28384252.30114375,0.41371093693593325,0.1872501735650373,2.2094021546647045,68608900.0,28384252.30114375,0.41371093693593325,0.09362508678251864,4.418804309329409,254.77000427246094,2022-07-27,SPY,282.4599914550781,282.4599914550781,229.0399932861328,SP500,Technology,VGT,0.7043669468574957,1.357173,0.902627505809566,3.617,10627084.939648924,-1146415.0603510754,289.624,,,0.941,0.956,300428992,0.17308001,,error,57.843884,359881632,0.40308997,554422000,0.73976,,Solar,,,,,37139595264,9480669.879297849,513620000,0.14761,0,2.15,82.336334,21.397154,0.11707,3.306,0.07058,0.3925,0.678,12.876,90.31999206542969,-0.32827685987203364,1.2552541820737706,2.510508364147541,-5.514989083235574,-0.09737249419043405,135456992,"Enphase Energy, Inc.",1.51,0.5738775510204082,4.09041337321773e-09,,1247800960,9.212,1306200064,1735725952,0,0,error,201.60294,1.106214065003774,18.37664239335395,17.070213232201
USPH,USPH,-0.16843032008110306,0,1,2022-07-28,92.8951172349988,0,0,1,821.2585952451392,669.1567677296766,False,125.9877563251024,88.22657414330092,101.51474830627441,100.28303833804698,125.44349486507802,83.95967653028295,8.77753588799573,119.06982008226588,112.8632666015625,1258700.0,633096.4341913504,0.5029764313906017,0.23941692099894424,2.10083911066929,1258700.0,633096.4341913504,0.5029764313906017,0.11970846049947212,4.20167822133858,127.58999633789062,2022-07-27,SLY,123.37999725341797,123.37999725341797,123.37999725341797,SP600,Healthcare,VHT,0.859381282286441,1.355392,0.9016371913850464,1.14,47606.44370513045,-5193.55629486955,49.305,1.64,0.015700001,0.058,-0.216,82270000,0.16799,1652400000,error,39.03303,48110624,0.23934999,117212000,0.99188006,,Medical Care Facilities,error,,993772800,3:2,1678249728,42412.8874102609,76406000,0.14433,0.52959996,2.52,5.7913027,3.4269788,0.083380006,1.097,0.065749995,0.13432999,0.105,37.968,26.650001525878906,0.47392107055428906,1.336719993750928,2.673439987501856,-6.315260481113599,-0.0983628086149536,12911600,"U.S. Physical Therapy, Inc.",8.09,0.5624489795918368,8.24424569897615e-09,,28567000,2.206,223076992,489716992,1.08,0.008464614,error,54.9366,0.8246838667365985,6.436700515847955,5.244586463954275
CELH,CELH,-0.17450940049195923,-0.00455571973391522,0.6569917380481386,2022-09-08,48.0791719404137,42,-0.00455571973391522,0.6569917380481386,1348.2124092451347,1804.1499960963793,False,94.74622918815884,51.91283685569886,65.3355997467041,50.07157971529243,85.02482017687878,34.24142586728725,15.54708693970843,96.42977362612096,67.5481999460856,22687500.0,6198711.818659454,0.2732214575717666,0.13815213077717242,1.977685440208298,22687500.0,6198711.818659454,0.2732214575717666,0.06907606538858621,3.955370880416596,83.98999786376953,2022-07-27,SLY,110.22000122070312,110.22000122070312,83.0,SP600,Consumer Defensive,VDC,0.693482044773492,1.873563,0.6824317822530758,2.669,466646.8527046532,-217153.14729534675,0.633,,,10.004,10.417,6566705,0.01651,,error,88.111115,-80541712,0.40612,128168524,0.52593,,Beverages—Non-Alcoholic,,,1261612800,1:20,6573800960,249493.70540930648,-74143328,0.01311,0,3.19,28.779284,16.532684,0.02523,0.879,0.01324,0.05947,1.666,5.34,34.349998474121094,-1.4983991597226587,0.788938781080057,1.577877562160114,-2.6761738823394112,-0.3175682177469242,75361696,"Celsius Holdings, Inc.",5.96,0.5428571428571428,2.6573829779311937e-08,,25532000,0.339,1445000,397624544,0,0,error,671.00006,1.0080688661471535,16.05205909675,21.480533896699015
CALX,CALX,-0.17800361487628105,0,1,2022-07-28,35.71365405966256,0,0,1,219.98698337241274,272.09845576919963,False,57.01852903976429,35.87097099323046,50.23475009918213,29.087765393495978,46.28383464312511,23.999090876959727,13.117829611111201,76.47040932140453,37.685800018310545,12676400.0,5499313.203457291,0.4338229468506272,0.22685898989860967,1.9123022060731036,12676400.0,5499313.203457291,0.4338229468506272,0.11342949494930483,3.8246044121462073,55.08000183105469,2022-07-27,MDYG,80.94999694824219,80.94999694824219,49.9900016784668,SP400,Technology,VGT,0.997416999216144,1.60196,0.9784371870353729,3.109,1380085.6523133933,-30414.347686606605,2.605,,,-0.613,-0.606,77081000,0.10976,,error,59.905262,35785752,0.51567,356587000,0.89441,,Software—Application,error,,,,3628365312,1349671.3046267866,54260000,0.088570006,0,2.34,6.7717752,5.166639,0.32165,2.127,0.062529996,0.49835,0.141,11.014,23.56999969482422,-1.9792104660922447,1.2552541820737706,2.510508364147541,-5.514989083235574,-0.021562812964627157,63756200,"Calix, Inc",3.37,0.4360964022195225,7.932771394405927e-06,,213124992,3.299,15417000,702268032,,,error,15.808333,0.79602683153024,3.9939538137121438,4.940058945600609
SLP,SLP,-0.17967497489772283,0,1,2022-07-28,37.8278282162481,0,0,1,355.01825808231683,659.1739546210866,False,61.09347576308972,41.957808019276605,46.96654989242554,39.10594903157811,61.26538443399806,35.79418278927669,5.586183551574427,58.13891699557439,50.185666732788086,3250000.0,514966.2450857168,0.1584511523340667,0.07136759476193896,2.2202114680004637,3250000.0,514966.2450857168,0.1584511523340667,0.03568379738096948,4.440422936000927,61.63999938964844,2022-07-27,SLY,57.959999084472656,57.959999084472656,57.959999084472656,SP600,Healthcare,VHT,0.9478412119015653,0.294593,0.639174609042412,24.489,85649.3976116832,-48350.602388316795,0.861,0.24,0.0044,0.111,0.079,16920000,0.32529998,1658448000,error,76.21127,,0.78986,35866000,0.74458003,,Health Information Services,1650585600,0.06,1191283200,2:1,1094948352,37298.79522336641,,0.27668,0.42110002,5.95,6.1663823,21.051435,0.22738001,23.848,0.049239997,0.068969995,0.171,2.579,21.080001831054688,0.5237191630250909,1.336719993750928,2.673439987501856,-6.315260481113599,-0.36082539095758803,20234700,"Simulations Plus, Inc.",14.74,0.6522448979591837,2.3326784545051e-11,,122473000,6.053,1528000,52013000,0.24,0.004339179,error,94.929825,0.9319274377845815,5.75954350418013,10.693931881053613
ATGE,ATGE,-0.19118261838732845,0,1,2022-07-28,27.25567722101593,0,0,1,50.6515833722467,38.87525897383922,False,39.535151846272285,26.97475072564803,30.940150022506714,28.89570251513711,40.66763104707805,22.234090570165925,4.353029726170394,39.6462094748475,34.78166678110758,7793800.0,1934272.9094355246,0.24818097839763975,0.12254598268238985,2.0252069710099434,7793800.0,1934272.9094355246,0.24818097839763975,0.061272991341194925,4.050413942019887,40.220001220703125,2022-07-27,SLY,39.70000076293945,39.70000076293945,39.70000076293945,SP600,error,error,0.86845234243106,error,0.6413057900585474,error,213939.6115635314,-119660.38843646858,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,94279.22312706281,error,error,error,error,error,error,error,error,error,error,error,error,10.059999465942383,0.15506972724723506,error,error,error,-0.35869420994145257,error,error,error,0.7464271753345385,2.0773496923682227e-14,error,error,error,error,error,error,error,error,error,0.8658196983530857,1.2593630491033885,0.9665653355034783
CORT,CORT,-0.20289365905020396,-0.004041226153129074,0.6889778988476121,2022-09-22,18.07494904330842,56,-0.004041226153129074,0.6889778988476121,32.65420215301443,31.10840510686532,False,29.421556218444643,18.27710941604178,21.670949974060058,17.374818789597086,29.296514548822508,16.22777580989456,2.7215870820827495,27.114124138225556,23.335666669209797,14594100.0,2598468.210095161,0.17804922606362578,0.09627529886927676,1.8493759890102466,14594100.0,2598468.210095161,0.17804922606362578,0.04813764943463838,3.698751978020493,29.059999465942383,2022-07-27,SLY,25.68000030517578,25.68000030517578,25.5,SP600,Healthcare,VHT,0.9201907977670535,0.42699,0.6200871216538122,6.782,799478.32594826,-489821.6740517399,0.691,,,0.111,-0.028,132714000,0.34904,,error,26.234234,139035008,0.98616,360697000,0.77844,,Biotechnology,,,,,3100406528,309656.6518965201,177716992,0.34612998,0,-0.76,7.585309,8.154051,0.29415,6.528,0.1612,0.24351,0.179,3.366,9.760000228881836,1.0573767976907011,1.336719993750928,2.673439987501856,-6.315260481113599,-0.3799128783461878,106251000,Corcept Therapeutics Incorporat,22.08,0.8091546743053097,1.2104376316211362e-16,,345527008,3.252,2816000,380228992,0,0,error,29.414143,0.6503725465037009,1.1236821319038346,1.0704888395928438
HAE,HAE,-0.2519599196081559,0,1,2022-07-28,31.5841139316788,0,0,1,610.9027688003051,853.4161881877743,False,65.96716935499543,38.49912509242068,58.559499988555906,58.61851044149327,68.78175648559007,45.289110813319674,6.635194587618116,71.82988916379213,63.70013346354167,7541500.0,1025922.6932780932,0.13603695462150675,0.07406465403106538,1.8367324657244462,7541500.0,1025922.6932780932,0.13603695462150675,0.03703232701553269,3.6734649314488923,68.8499984741211,2022-07-27,MDYG,75.33999633789062,75.33999633789062,75.33999633789062,SP400,error,error,0.332491629422335,error,0.816455329463915,error,216115.7257090983,-48584.27429090172,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,167531.45141819658,error,error,error,error,error,error,error,error,error,error,error,error,10.90999984741211,-1.784600720771499,error,error,error,-0.18354467053608506,error,error,error,0.5236929852344026,8.2192113350667e-08,error,error,error,error,error,error,error,error,error,0.6584964460814586,8.872952539424201,12.395297125657178
