,SYMBOL,exp_return,discounted_return,qtr_return,sell_date,stop_loss_price,days_delta,disc_rtn,qtr_rtn,outer_cv_avg_abs_err_n11,outer_cv_std_n11,mean_revert_flag,yhat_upper,yhat_lower,50tdMA-TP,50tdBOLU,200td_upper,200tdSMA,50tdBOLD,200td_lower,200tdSDev,20td_tot_daily_vol,20td_trend_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,20td_tvf_vel,50td_tot_daily_vol,50td_trend_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,Adj Close,Date,Index Symbol,MIN_Lookback_1_Months,MIN_Lookback_2_Months,MIN_Lookback_One_Year,Market Index,Sector,Sector Symbol,adf_50td,beta,buy_volume_pct,currentRatio,daily_buy_vol,daily_sell_vol,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,hurst_50td,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,net_daily_vol,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,risk_per_share,risk_trend_factor,sector_20td_tvf_vel,sector_50td_tvf_vel,sector_risk_trend_factor,sell_volume_pct,sharesOutstanding,shortName,shortRatio,tau_50td,tau_50td_p,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingEPS,trailingPE,volume_factor,outer_cv_avg_abs_err_n11_ratio,outer_cv_std_n11_ratio
ATNI,ATNI,-0.13754868614947777,0,1,2022-08-19,38.93496395203526,0,0,1,57.105377557085575,64.12462780377389,False,49.456661656731725,37.52283143787683,45.764400024414066,49.30417561287939,48.86517652857972,41.32504995346069,42.22462443594874,33.78492337834167,3.7700632875595126,1077600.0,283308.7322156661,0.2629071382847681,0.11959271927740342,2.1983540459092428,1077600.0,283308.7322156661,0.2629071382847681,0.05979635963870171,4.3967080918184855,49.630001068115234,2022-08-18,SLY,48.9900016784668,48.25,48.25,SP600,error,error,0.7443420610994871,error,0.8461556929676204,error,33676.99658011129,-6123.003419888706,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,27553.993160222584,error,error,error,error,error,error,error,error,error,error,error,error,7.4499969482421875,0.4563762306884072,error,error,error,-0.15384430703237956,error,error,error,0.4579591836734694,2.696422342406158e-06,error,error,error,error,error,error,error,error,error,1.1939916788368328,1.1506221303261848,1.29205372604698
FN,FN,-0.14205286978440781,0,1,2022-08-19,90.23443924151297,0,0,1,229.05591136937593,203.65040338353245,False,117.36637317689845,86.21692197211107,88.34046671549478,107.74466807866659,126.75964668215353,100.80400005340576,68.93626535232298,74.84835342465799,12.977823314373886,3779000.0,1012518.8822124733,0.267933019902745,0.13186291836955583,2.031905733739658,3779000.0,1012518.8822124733,0.267933019902745,0.06593145918477791,4.063811467479316,117.3499984741211,2022-08-18,SLY,126.27999877929688,126.27999877929688,101.2699966430664,SP600,Technology,VGT,0.998238453318268,0.938697,0.7034883806893371,2.925,158003.4903028251,-66596.50969717492,2.841,,,0.35,0.351,229422000,0.10505,,error,17.938389,28087876,0.12122,221363000,1.01727,,Electronic Components,error,,,,4203450880,91406.9806056502,147246000,0.08748,0,1.68,3.6677542,1.9247301,0.085439995,1.939,0.07276,0.16211,0.177,59.147,41.22999572753906,-0.04317242211373665,1.3745111273964494,2.749022254792899,-4.419069907365806,-0.296511619310663,37018500,Fabrinet,2.77,0.7289795918367348,8.030582180492815e-14,,514992000,14,34912000,2183917056,,,error,26.604967,1.0412534687828203,1.95190382912437,1.7354103624333916
AAWW,AAWW,-0.14544134180015345,-0.004480507658370936,0.6615743406121452,2022-09-23,70.98533526852069,35,-0.004480507658370936,0.6615743406121452,336.728463591895,252.99959042913332,False,108.66510178608874,68.67509437130276,73.95026657104492,104.78920598717092,100.6664569196833,78.66524988174439,43.111327154918925,56.664042843805476,11.000603518969454,38245700.0,12342544.333913786,0.32271717693528384,0.1509331365937897,2.138146627163928,38245700.0,12342544.333913786,0.32271717693528384,0.07546656829689485,4.276293254327856,100.16999816894531,2022-08-18,SLY,97.12999725341797,97.12999725341797,78.44999694824219,SP600,Industrials,VIS,0.8786154523851525,1.310695,0.4705816354007719,0.864,225738.01050175028,-253961.98949824972,79.227,,,-0.249,-0.176,1017337024,0.23141001,,error,7.13604,253291376,0.30877,1351091000,1.1231099,,Airports & Air Services,,,,,2837480960,-28223.97899649944,1005865984,0.15851,0,0.61,0.99053854,0.6454359,0.10601,0.771,0.07003,0.17384,0.191,152.607,42.92000198364258,0.6477167233671794,0.8580096453922071,1.7160192907844143,-3.2956523131373467,-0.5294183645992281,28321000,Atlas Air Worldwide Holdings,9.19,0.477941335978355,9.891528552135484e-07,,606566976,21.417,2269519104,4396224000,0,0,error,6.8202863,3.4124176568044327,3.3615700284228165,2.5257022567019294
FICO,FICO,-0.14581982513844338,0,1,2022-08-19,369.50060051895287,0,0,1,5713.645504262898,5606.049473143215,False,498.50481193812146,369.30936579820286,435.4197332763672,511.5282255272082,520.075163320485,428.6168000793457,359.3112410255262,337.1584368382064,45.729181620569655,3146500.0,698420.4924556244,0.22196742172433637,0.11084401975672212,2.002520498728802,3146500.0,698420.4924556244,0.22196742172433637,0.05542200987836106,4.005040997457604,497.3800048828125,2022-08-18,MDYG,531.030029296875,531.030029296875,531.030029296875,SP400,Technology,VGT,0.9278167857434239,,0.3260884788754197,1.233,36065.385763621416,-74534.61423637858,,,,-0.303,-0.382,551718016,0.40475,1488326400,error,26.144623,382441376,0.78575,984074000,0.89664,,Software—Application,1488326400,0.02,1078963200,3:2,12352838656,-38469.22847275716,456379008,0.38985002,0,2.27,,9.06232,0.27038,1.15,0.21806999,,0.032,50.961,122.97998046875,-0.8208659072591051,1.3745111273964494,2.749022254792899,-4.419069907365806,-0.6739115211245803,25932000,Fair Isaac Corproation,5.02,0.8106122448979591,9.872929387373544e-17,,155062000,6.141,1999640960,1363099008,0,0,error,30.83204,0.6987186117221668,11.487485319417067,11.271159713113224
MDU,MDU,-0.15228149928474852,0,1,2022-08-19,24.256486765934838,0,0,1,29.51860228056613,28.208167669715838,False,29.89420059972936,24.986146519056195,27.81073331197103,31.232260520827992,30.686150456505416,27.546346416473387,24.38920610311407,24.406542376441358,1.5699020200160139,28712000.0,9881682.957483362,0.3441656087170299,0.17186339760088903,2.002553269174108,28712000.0,9881682.957483362,0.3441656087170299,0.08593169880044452,4.005106538348216,32.08000183105469,2022-08-18,MDYG,32.72999954223633,32.72999954223633,32.72999954223633,SP400,Industrials,VIS,0.99531546371296,0.760065,0.5769326701586044,1.347,529624.1912055989,-388375.8087944012,92.845,0.87,0.0272,-0.302,-0.295,822643008,0.13340001,1662508800,error,14.581819,-323035136,0.16877002,1044887000,0.74831,,Conglomerates,1654646400,0.218,1153958400,3:2,6523500544,141248.3824111977,430416000,0.082040004,0.5373,2.66,1.9261483,1.0578732,0.05323,0.905,0.03588,0.09955,0.209,30.342,6.219999313354492,-0.3135037538281135,0.8580096453922071,1.7160192907844143,-3.2956523131373467,-0.4230673298413956,203351008,"MDU Resources Group, Inc.",3.35,0.5841505217513226,2.2137483936914442e-09,,65394000,0.322,3144484096,6166618112,0.865,0.02703125,error,19.925467,1.2263111151455328,0.9201558789186532,0.8793069220591264
SANM,SANM,-0.15686501588478433,-0.006075334718862013,0.5708461483475838,2022-09-16,38.92103083292706,28,-0.006075334718862013,0.5708461483475838,45.47800833273319,32.595766928212434,False,50.47532943379394,38.15784242189682,44.120800043741866,51.386524782348346,47.164598971336204,41.166350002288816,36.85507530513539,35.16810103324143,2.999124484523696,7730100.0,2030047.9117308343,0.26261599613599235,0.07817972981227497,3.359131539167319,7730100.0,2030047.9117308343,0.26261599613599235,0.039089864906137486,6.718263078334638,51.959999084472656,2022-08-18,SLY,45.66999816894531,45.66999816894531,43.36000061035156,SP600,Technology,VGT,0.9632251188746864,0.994306,0.9488635008984054,1.578,416835.7359446695,-22464.264055330503,17.578,,,-0.259,-0.322,440568000,0.060089998,,error,10.058586,,0.08088,551805000,0.96933997,,Electronic Components,,,1250467200,1:6,3029427712,394371.47188933904,,0.04507,0,,1.6551977,0.4131851,0.03382,0.897,0.047220003,0.13613,0.218,116.118,12.84000015258789,1.6495327144452543,1.3745111273964494,2.749022254792899,-4.419069907365806,-0.05113649910159459,60844100,Sanmina Corporation,3.24,0.6173949065130319,2.547890716104844e-10,,493304992,8.226,317095008,7331890176,0,0,error,12.70153,0.9957424244878365,0.8752503682457435,0.6273242398488247
LNN,LNN,-0.1641920521847403,0,1,2022-08-19,125.44233587046813,0,0,1,863.5606083920964,962.4182064541634,False,152.44260047835635,122.23259943563649,139.4597333272298,171.50738802280276,166.39136732071958,140.85694019317626,107.41207863165684,115.32251306563293,12.767213563771662,1133100.0,454251.80165070517,0.400892950005035,0.17109365139437613,2.3431199623004386,1133100.0,454251.80165070517,0.400892950005035,0.08554682569718806,4.686239924600877,164.8300018310547,2022-08-18,SLY,169.49000549316406,169.49000549316406,169.49000549316406,SP600,error,error,0.9573849376849699,error,0.7659567560548016,error,38297.83780274008,-11702.162197259919,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,26595.675605480166,error,error,error,error,error,error,error,error,error,error,error,error,50.96000671386719,-0.2743329894916183,error,error,error,-0.23404324394519838,error,error,error,0.7779591836734694,1.5649438254012204e-15,error,error,error,error,error,error,error,error,error,0.9911695804512549,5.239098457799069,5.838853338366217
CLFD,CLFD,-0.16450783233027197,-0.0021374065984357538,0.8213122948922588,2022-11-11,79.2224780151286,84,-0.0021374065984357538,0.8213122948922588,118.49613670494021,165.5125494192232,False,129.2647632590248,83.72371252264739,80.52493329366048,123.89659284402461,97.22798483023408,67.4526000404358,37.15327374329635,37.677215250637516,14.887692394899142,11058000.0,3655923.919944118,0.330613485254487,0.14533238231700257,2.2748783167494273,11058000.0,3655923.919944118,0.330613485254487,0.07266619115850129,4.549756633498855,122.97000122070312,2022-08-18,SLY,86.70999908447266,86.70999908447266,45.36000061035156,SP600,Technology,VGT,0.9959699002520717,1.118348,0.9339625900771864,3.912,233397.25126028887,-16502.74873971112,9.69,,,1.091,1.09,53683944,0.24281,,error,57.152775,-22055256,0.43047002,61177893,0.46096,,Communication Equipment,error,,607564800,2:1,1695240064,216894.50252057775,-6503161,0.23037,0,,16.327206,7.667633,0.18,1.619,0.21802999,0.34120998,0.839,16.076,66.0999984741211,2.271255799523053,1.3745111273964494,2.749022254792899,-4.419069907365806,-0.06603740992281361,13732200,"Clearfield, Inc.",3.46,0.8661224489795918,6.986176049983514e-19,,18086000,1.313,13254000,221090400,,,error,83.97959,3.713114363270148,0.9636182445201953,1.3459587523477852
TXRH,TXRH,-0.17059329699904272,0,1,2022-08-19,70.07670771253754,0,0,1,265.64230021884043,244.7043574300469,False,89.4591763993574,69.11938834429728,81.8178663635254,96.11781390610689,94.81834951286143,83.28639236450195,67.5179188209439,71.75443521614247,5.765978574179741,15159900.0,2889006.087209998,0.19056894090396362,0.09421622752973133,2.0226764104286254,15159900.0,2889006.087209998,0.19056894090396362,0.047108113764865664,4.045352820857251,95.1500015258789,2022-08-18,MDYG,97.43000030517578,97.43000030517578,97.43000030517578,SP400,Consumer Cyclical,VCR,0.9986612301095853,1.000406,0.8644101768338021,0.532,648912.7197491352,-101787.28025086477,79.341,1.84,0.0208,-0.009,-0.041,434852992,0.11514,1654560000,error,18.975637,175466368,0.17252001,626402000,0.98358,,Restaurants,1654560000,0.46,1127692800,2:1,6105466880,547125.4394982704,470683008,0.08012,0.4699,,6.3774567,1.616648,0.06707,0.427,0.07928,0.25866,0.14,54.704,24.06999969482422,-0.28417101888711,0.6872487051117974,1.3744974102235947,-5.387602436999556,-0.13558982316619791,68168000,"Texas Roadhouse, Inc.",6.03,0.8024489795918367,1.9904649403357594e-16,,180411008,2.699,756929024,3776621056,1.72,0.019459216,error,24.810251,0.8045782012240195,2.7918265471240273,2.5717746033192883
HOG,HOG,-0.17059766711439933,-0.0024262715534419943,0.7997243171757332,2022-11-04,27.321309326647768,77,-0.0024262715534419943,0.7997243171757332,100.04166332471895,87.50568305447908,False,41.97596506381017,29.02275385117594,34.600800081888835,41.05381857339968,42.351967902946896,36.75200216293335,28.14778159037799,31.152036422919807,2.799982870006773,27153300.0,5629202.637016034,0.20731191556886397,0.08804829724971354,2.354524982816047,27153300.0,5629202.637016034,0.20731191556886397,0.04402414862485677,4.709049965632094,42.2599983215332,2022-08-18,MDYG,44.459999084472656,44.459999084472656,44.459999084472656,SP400,Consumer Cyclical,VCR,0.997901708015382,1.31375,0.7812476406566028,1.444,710075.9805927863,-198824.01940721372,295.742,0.63,0.0167,0.098,0.046,939777024,0.17579001,1654041600,error,11.737892,1309099904,0.33688,1875028000,0.93499,,Recreational Vehicles,error,,955324800,2:1,6339731968,511251.9611855726,575587008,0.14542,0.1534,0.2,2.9896233,1.1858797,0.116510004,1.135,0.04219,0.25849,-0.041,35.193,11.850000381469727,-0.5569622005362145,0.6872487051117974,1.3744974102235947,-5.387602436999556,-0.2187523593433972,153876992,"Harley-Davidson, Inc.",5.58,0.68709173257743,1.9877901963726725e-12,,2194258944,14.906,7793252864,5346016256,0.47,0.011121629,error,11.983712,0.6384997670769039,2.3672898082852885,2.070650414812992
NATI,NATI,-0.17122423822419539,-0.006684900716436792,0.5395198419467624,2022-09-16,32.37796457237671,28,-0.006684900716436792,0.5395198419467624,28.000324583064117,25.694421511890273,False,39.98237881602229,31.27494591108531,34.79380002339681,42.177509757289435,46.873385158068515,38.740800018310544,27.41009028950419,30.60821487855257,4.066292569878987,16186200.0,8896097.43806557,0.5496100034637883,0.15492867011081776,3.5475035257881053,16186200.0,8896097.43806557,0.5496100034637883,0.07746433505540888,7.095007051576211,42.90999984741211,2022-08-18,MDYG,45.97999954223633,45.97999954223633,45.97999954223633,SP400,Technology,VGT,0.9948001727218171,1.100468,0.7920797688516231,2.492,500119.16605291486,-131280.83394708514,44.872,1.12,0.0295,-0.308,-0.282,240187008,0.15312,1659657600,error,27.567375,-13828250,0.69969004,1048693000,0.99117,,Software—Application,1651795200,0.28,1298419200,3:2,5098733056,368838.33210582973,46274000,0.10141,1.3924,5.39,4.40154,3.250555,0.06706,1.247,0.04971,0.0875,0.141,11.853,13.309999465942383,-0.6919608906100406,1.3745111273964494,2.749022254792899,-4.419069907365806,-0.20792023114837685,131174000,National Instruments Corporatio,2.55,0.5895347212431068,1.62036402057537e-09,,110873000,0.838,524332992,1568573056,1.1,0.028947368,error,49.20253,1.1791882365245387,0.652536114719954,0.5987979865593007
AGYS,AGYS,-0.17634431306761586,0,1,2022-08-19,31.40627486443558,0,0,1,376.46005144193384,488.4896558278018,False,54.19320751190302,35.931742124042806,47.39586662292481,56.774612800367734,52.48646888916812,42.64735004425049,38.01712044548188,32.80823119933285,4.919559422458818,2406700.0,1102727.9646779937,0.45819086910624246,0.11461156594365368,3.9977716501273717,2406700.0,1102727.9646779937,0.45819086910624246,0.05730578297182684,7.995543300254743,53.529998779296875,2022-08-18,SLY,58.4900016784668,58.4900016784668,58.4900016784668,SP600,Technology,VGT,0.8229785173708675,1.176245,0.7092512271727386,2.105,33051.10718624962,-13548.892813750384,7.121,,,0.667,0.541,12305000,0.071779996,1247702400,error,46.33654,21710750,0.61347,101532000,1.01165,,Software—Application,1247702400,0.03,810432000,3:2,1289631872,19502.214372499235,20581000,0.05737,0,1174.2,11.837386,7.5233607,0.04402,1.919,0.030869998,0.059,0.227,6.996,16.68000030517578,-0.8920868360471504,1.3745111273964494,2.749022254792899,-4.419069907365806,-0.29074877282726147,26761400,"Agilysys, Inc.",3.91,0.6647611824095343,9.812082834681024e-12,,94897000,3.815,9704000,171416992,0,0,error,283.47058,0.9614085381820514,7.032693069806917,9.125530860589686
DGII,DGII,-0.1923937323091305,-0.002540584283098002,0.7913371510834931,2022-11-11,23.372499909918478,84,-0.002540584283098002,0.7913371510834931,24.684010739344593,24.762527903405527,False,37.38054219080785,22.529142873426796,26.867266642252602,35.06167976606851,30.113419545933088,23.195700035095214,18.672853518436696,16.27798052425734,3.4588597554189366,6947800.0,2829592.7132157395,0.40726456046744863,0.08397897258588596,4.849601607723123,6947800.0,2829592.7132157395,0.40726456046744863,0.04198948629294298,9.699203215446246,35.849998474121094,2022-08-18,SLY,27.09000015258789,26.030000686645508,25.610000610351562,SP600,Technology,VGT,0.9876004558552464,1.409922,0.8362064146116078,1.793,418521.3105131097,-81978.68948689027,56.834,,,0.305,0.307,66835000,0.18483,,error,18.819672,40059500,0.56713,171155000,0.90636003,,Communication Equipment,,,702086400,3:2,1215466752,336542.62102621945,31093000,0.09891,0,1.23,2.4933033,3.3614223,0.03526,1.092,0.030269999,0.026770001,0.309,10.419,13.59000015258789,2.120676501044059,1.3745111273964494,2.749022254792899,-4.419069907365806,-0.16379358538839214,35292300,Digi International Inc.,7.06,0.7763265306122449,1.791608276828815e-15,,41515000,1.176,276737984,361592992,0,0,error,90.63158,1.9122931376552044,0.6885358937229286,0.6907260518094794
CAH,CAH,-0.1931604800136155,-0.0025518633335512853,0.7905143340765584,2022-11-11,48.16956430571001,84,-0.0025518633335512853,0.7905143340765584,37.0304881922001,19.61068196478075,False,62.74760043707754,48.64360322288928,56.763600006103516,67.53064966278966,64.13564939173807,54.49209812164307,45.996550349417376,44.84854685154807,4.821775635047498,65722700.0,24238806.994227372,0.36880418781071644,0.15029641491262924,2.453845542657227,65722700.0,24238806.994227372,0.36880418781071644,0.07514820745631462,4.907691085314454,68.80000305175781,2022-08-18,SPY,64.52999877929688,64.52999877929688,62.11000061035156,SP500,Healthcare,VHT,0.9976775662005105,0.871899,0.367646893828047,1.078,729337.9079760796,-1254462.0920239205,,1.98,0.0287,0.262,0.19,2356000000,0.012990001,1664496000,error,11.3306055,3932875008,0.03609,6545000000,0.89248,,Medical Distribution,1656547200,0.496,987984000,3:2,18866006016,-525124.1840478409,3121999872,0.0091699995,,2.53,,0.10402288,-0.00514,0.5,0.02355,-1.71323,0.106,650.05,20.12999725341797,0.7565828645973685,0.4548145586525413,0.9096291173050826,-5.983498233176071,-0.6323531061719531,272512000,"Cardinal Health, Inc.",3.05,0.7905268115140408,5.611595663974183e-16,,4717000192,17.309,5848000000,181363998720,1.968,0.02860465,error,error,1.2701842452642569,0.5382338161285007,0.28503896940277396
XPEL,XPEL,-0.19741569160826394,-0.007823463731828961,0.4854937145927923,2022-09-16,45.399513287171104,28,-0.007823463731828961,0.4854937145927923,883.2616710904174,2119.3147591485167,False,79.82242478056459,52.12973915275287,57.48319333394368,81.733103015755,80.7622296280818,59.32039999008179,33.23328365213236,37.87857035208177,10.720914819000008,4687200.0,1526800.7461977592,0.3257383397759343,0.15205976928481907,2.1421730501629432,4687200.0,1526800.7461977592,0.3257383397759343,0.07602988464240953,4.2843461003258865,81.18000030517578,2022-08-18,SLY,86.08000183105469,86.08000183105469,86.08000183105469,SP600,Consumer Cyclical,VCR,0.9866304856449782,1.502767,0.34636914368848176,2.208,136019.16272646678,-256680.83727353322,51.903,,,0.129,0.14,47179212,0.16894,,error,43.598835,-12621543,0.36563,92676987,0.5775,,Auto Parts,error,,,,2070668800,-120661.67454706645,5031227,0.14897999,0,,26.40493,7.4148226,0.116459996,0.547,0.18338,0.42720002,0.386,10.114,43.12000274658203,-0.34090917535486326,0.6872487051117974,1.3744974102235947,-5.387602436999556,-0.6536308563115183,27612600,"XPEL, Inc.",9.38,0.769795918367347,3.0691805191511453e-15,,10595557,0.384,47875480,279260736,,,error,65.83845,0.966473663179781,10.880286619487773,26.106365498663294
HRB,HRB,-0.2163870447597328,-0.002898648640034529,0.7656248945833722,2022-11-11,33.817610930257665,84,-0.002898648640034529,0.7656248945833722,24.059070746035545,23.70374079276412,False,44.75804383926487,32.43946062768505,38.10146667480469,45.76060993517979,41.88449475265893,28.65207109451294,30.442323414429595,15.419647436366951,6.616211829072995,43180400.0,13488753.14849433,0.31238138480640126,0.0911190748445268,3.428276519920844,43180400.0,13488753.14849433,0.31238138480640126,0.0455595374222634,6.856553039841688,48.439998626708984,2022-08-18,MDYG,38.20000076293945,36.83000183105469,26.229999542236328,SP400,Consumer Cyclical,VCR,0.9980903358558113,0.661132,0.7538462441348995,1.103,1548475.570077497,-505624.4299225029,5314.905,1.08,0.027,-0.008,-0.112,806428032,0.30238,1654560000,error,15.811258,,0.472,1400058000,0.9299,,Personal Services,error,,1124755200,2:1,8386284544,1042851.1401549941,80728000,0.25066,0.3344,1.09,542.61365,3.1445131,0.16063,0.971,,,0.039,15.645,15.14999771118164,2.908250851508543,0.6872487051117974,1.3744974102235947,-5.387602436999556,-0.2461537558651005,175628992,"H&R Block, Inc.",5.37,0.8351020408163266,1.1559219321738523e-17,,1041740032,6.527,2384054016,2666958080,1.09,0.022502067,error,19.410568,0.867873857268881,0.49667777514695854,0.4893423093470998
AEIS,AEIS,-0.21720370842851638,0,1,2022-08-19,62.428043292517316,0,0,1,495.3737926965658,415.65616556432377,False,93.19634819400987,64.41674013393619,81.45099980672201,99.15065403646273,97.68052127121354,84.18169994354248,63.75134557698129,70.68287861587143,6.749410663835525,3585300.0,1086475.9605224687,0.3030362760501126,0.12486686207828482,2.4268750812375273,3585300.0,1086475.9605224687,0.3030362760501126,0.06243343103914241,4.8537501624750545,98.01000213623047,2022-08-18,SLY,96.75,96.75,96.75,SP600,error,error,0.975447345433483,error,0.985112263829465,error,103732.32138124267,-1567.678618757336,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,102164.64276248534,error,error,error,error,error,error,error,error,error,error,error,error,30.519996643066406,0.12385343461530673,error,error,error,-0.014887736170535005,error,error,error,0.718660737740037,1.820835545322882e-13,error,error,error,error,error,error,error,error,error,0.7411522498461535,5.0543187623648205,4.240956601414785
AXL,AXL,-0.22245075728026437,-0.003587952179454068,0.7184312976023267,2022-10-28,5.72099251433764,70,-0.003587952179454068,0.7184312976023267,8.225469679284032,4.387440502207945,False,12.401112616257484,6.190165831617035,8.674266640345257,10.968322762167272,10.668109522428997,8.460149974822999,6.380210518523243,6.252190427217,1.1039797738029993,28768800.0,10288645.876098612,0.35763208323248147,0.158806764402179,2.251995276012149,28768800.0,10288645.876098612,0.35763208323248147,0.0794033822010895,4.503990552024298,11.260000228881836,2022-08-18,SLY,10.90999984741211,10.90999984741211,10.90999984741211,SP600,Consumer Cyclical,VCR,0.953709050165334,2.126011,0.916668653490054,1.769,1387286.3401918476,-126113.65980815234,661.734,,,-0.973,-0.974,800499968,0.1549,1228348800,error,6.134078,459324992,0.13592,759200000,0.93738997,,Auto Parts,error,,,,1252389760,1261172.6803836953,427800000,0.05376,0,0.3,2.8948061,0.24234955,-0.0061299996,1.276,0.029779999,-0.07157,0.008,45.301,5.159999847412109,0.20348859989516976,0.6872487051117974,1.3744974102235947,-5.387602436999556,-0.08333134650994604,114061000,American Axle & Manufacturing H,3.22,0.4198048657353472,1.770126579304123e-05,,530500000,4.634,3206099968,5167699968,,,error,14.562333,0.8628722233321062,0.7305035090661677,0.38964834929169767
ENPH,ENPH,-0.23776728229323368,0,1,2022-08-19,184.10192045805718,0,0,1,5144.243048212692,5284.860934564326,False,348.234011804287,145.59617447012275,228.85646657307944,318.12417314470235,281.44948868754767,193.94845001220702,139.58876000145654,106.44741133686637,43.750519337670326,81440800.0,18309230.27040004,0.2248164343965192,0.09445790452741935,2.3800701012932084,81440800.0,18309230.27040004,0.2248164343965192,0.04722895226370968,4.760140202586417,294.0,2022-08-18,SPY,282.4599914550781,282.4599914550781,229.0399932861328,SP500,Technology,VGT,0.9331203592408618,1.482309,0.029630257562271296,3.617,63257.636869692986,-2071642.3631303068,289.624,,,0.941,0.956,300428992,0.17308001,,error,56.74,359881632,0.40308997,554422000,0.76285005,,Solar,,,,,38429151232,-2008384.7262606139,513620000,0.14761,0,2.25,85.1952,22.140102,0.11707,3.306,0.07058,0.3925,0.678,12.876,133.8800048828125,0.6576039781353004,1.3745111273964494,2.749022254792899,-4.419069907365806,-0.9703697424377287,135456992,"Enphase Energy, Inc.",1.26,0.7093877551020409,3.619938479089445e-13,,1247800960,9.212,1306200064,1735725952,0,0,error,201.20569,1.301890981977481,17.497425334056775,17.975717464504513
ESE,ESE,-0.24824243159489565,0,1,2022-08-19,58.37623311721644,0,0,1,243.91408590090347,258.20399520647646,False,74.46708232589714,58.94392725888909,71.99635391235351,87.75787291320363,94.58708611471997,75.12105772018433,56.2348349115034,55.655029325648684,9.733014197267819,1457000.0,657796.3183136552,0.451473107970937,0.16417776936539313,2.749904019990313,1457000.0,657796.3183136552,0.451473107970937,0.08208888468269657,5.499808039980626,88.8499984741211,2022-08-18,SLY,96.01000213623047,96.01000213623047,96.01000213623047,SP600,error,error,0.978823389733605,error,0.7006361069670478,error,54019.04384715939,-23080.956152840612,error,error,error,error,error,error,error,error,error,error,error,error,error,error,,error,error,error,error,error,error,30938.087694318776,error,error,error,error,error,error,error,error,error,error,error,error,28.089996337890625,-0.7646854320644292,error,error,error,-0.2993638930329522,error,error,error,0.7387755102040816,3.726607303734543e-14,error,error,error,error,error,error,error,error,error,0.6583580142892159,2.7452345536274505,2.9060664000088
SWAV,SWAV,-0.29085564784770795,0,1,2022-08-19,180.46459453948927,0,0,1,3613.48245094548,7362.866368878227,False,278.98278740707883,157.03267629739867,210.90626007080078,280.6206753655727,248.42082881575408,184.79364994049072,141.19184477602886,121.16647106522738,31.81358943763167,11650000.0,3882542.9121974204,0.33326548602552963,0.13815742791734958,2.412215478019034,11650000.0,3882542.9121974204,0.33326548602552963,0.06907871395867479,4.824430956038068,296.7699890136719,2022-08-18,MDYG,249.72999572753906,249.72999572753906,203.74000549316406,SP400,Healthcare,VHT,0.9916333287898504,1.235394,0.8815616720980939,5.317,367346.74876327574,-49353.25123672426,15.5,,,,,65786000,0.18087,,error,99.06333,27298124,0.85363996,195708000,0.96985,,Medical Devices,,,,,10677175296,317993.4975265515,60961000,0.16976,0,,34.803844,29.355883,0.15114,4.3,0.11129,0.21414,1.16,10.247,123.42999267578125,1.5159198022822788,0.4548145586525413,0.9096291173050826,-5.983498233176071,-0.11843832790190607,35927100,"ShockWave Medical, Inc.",4.37,0.84,7.471111683216891e-18,,224906000,6.26,47285000,363715008,0,0,error,199.45638,1.3262021165406446,12.176037283807059,24.810009911544753
